# IKS01A3 
 
time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
51401000,1051,2,-13,-2045,-1572,-137
51420000,1052,-2,-7,-1938,-1511,-305
51439000,1051,0,-5,-2015,-1526,-320
51458000,1054,2,-7,-2030,-1465,-381
51477000,1046,3,-16,-2000,-1541,-183
51496000,1051,0,-9,-1786,-1480,-519
51515000,1056,4,-20,-2198,-1694,-442
51534000,1052,1,-7,-2152,-1603,-213
51553000,1047,-1,-11,-1969,-1297,-503
51572000,1056,2,-12,-1984,-1496,-320
51591000,1052,-2,-12,-2076,-1893,-167
51610000,1050,1,-13,-1877,-1664,-320
51629000,1048,0,-11,-2076,-1633,-442
51648000,1048,0,0,-1908,-1435,-320
51667000,1056,-2,-5,-2091,-1603,-183
51686000,1045,1,-4,-2015,-1480,-305
51705000,1048,3,-10,-1893,-1709,-244
51724000,1048,2,-7,-2183,-1786,-274
51743000,1050,4,1,-2030,-1709,-274
51762000,1051,0,-11,-1984,-1633,-320
51781000,1055,-2,-16,-2198,-1480,-198
51800000,1051,1,-8,-2122,-1679,-274
51819000,1047,5,-9,-2106,-1664,-442
51838000,1049,5,-23,-2045,-1328,-229
51857000,1053,2,-9,-2091,-1770,-244
51876000,1053,3,-7,-2000,-1709,-366
51895000,1051,4,0,-1786,-1557,-381
51914000,1050,1,-16,-2061,-1526,-305
51933000,1050,0,0,-1969,-1725,-412
51952000,1056,1,0,-1954,-1419,-229
51971000,1053,0,-21,-1832,-1480,-519
51990000,1048,-1,-3,-2015,-1541,-366
52009000,1053,-4,-4,-2091,-1725,-412
52028000,1054,1,-9,-1984,-1511,-351
52047000,1055,0,-11,-2045,-1603,-305
52066000,1054,-2,-13,-1908,-1603,-412
52085000,1050,-2,-1,-2091,-1816,-213
52104000,1055,0,-7,-2061,-1618,-473
52123000,1046,1,-20,-1877,-1847,-183
52142000,1054,3,0,-2122,-1938,-290
52161000,1052,0,1,-2229,-1312,-244
52180000,1052,4,-20,-2045,-1389,-366
52199000,1051,5,-3,-2000,-2229,-549
52218000,1051,-1,-5,-2045,-1572,-396
52237000,1051,-1,-11,-2015,-1038,-320
52256000,1054,7,-18,-1969,-1725,-335
52275000,1051,0,-5,-2061,-1572,-366
