# IKS01A3 
 
time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
465115000,316,863,-79,83190,-13954,34427
465134000,346,760,-131,81770,-9725,21374
465153000,383,775,-178,76229,-11770,14549
465172000,386,827,-230,74030,-10335,11465
465191000,419,794,-278,68748,-11587,14381
465210000,450,709,-328,65725,-9938,9786
465229000,457,747,-359,61862,-11816,8687
465248000,483,776,-392,58977,-10732,14916
465267000,450,728,-465,54870,-8183,18732
465286000,537,704,-471,51755,-10671,23938
465305000,571,697,-530,47328,-13343,28656
465324000,543,616,-583,39984,-14732,36610
465343000,624,575,-583,33893,-17770,46335
465362000,567,510,-683,25328,-18610,69343
465381000,575,446,-663,7114,-25526,89129
465400000,569,281,-708,-8274,-24916,104763
465419000,587,54,-742,-38564,-28946,113587
465438000,608,-37,-736,-70229,-27954,110641
465457000,524,6,-679,-102015,-25603,96641
465476000,405,50,-634,-133954,-12946,86793
465495000,354,-9,-558,-165007,6412,52198
465514000,487,41,-372,-189038,37221,-53328
465533000,846,357,-8,-180793,41099,-271862
465552000,1266,651,349,-169175,-4839,-500274
465571000,-330,1353,361,-148564,-35038,-462549
465590000,-1441,2062,450,-166625,-51129,-96610
465609004,-262,2756,1696,-82335,-41145,204488
465628000,512,2333,1197,-21328,-20519,388122
465647000,618,707,673,-11267,-28687,304992
465666000,312,-241,-1076,-9038,34320,143160
465685000,520,317,-946,-10137,31923,-104793
465704000,880,453,-239,-41603,39572,-161282
465723000,868,628,-50,-71389,-15038,-218198
465742000,27,1220,143,-55435,-15251,-135297
465761000,-249,1246,344,-44290,473,12687
465780000,412,1658,910,-20854,-14030,95816
465799000,630,1211,373,9847,-8870,107160
465818000,553,817,-142,16274,-2137,34061
465837000,594,1042,-121,37099,12076,-110488
465856000,574,958,15,42244,4641,-173068
465875000,-207,794,17,38961,14442,-124900
465894000,-101,1272,297,43496,39877,-35755
465913000,250,1892,624,70900,27190,51954
465932000,309,1367,131,91877,32656,96396
465951000,324,853,8,100198,25633,69206
465970000,331,789,-179,99832,37236,24977
465989000,371,822,-176,92595,34122,22885
466008000,437,824,-111,83038,30793,27465
466027000,404,811,-219,77679,30564,25786
466046000,382,732,-235,71114,35053,17022
466065000,331,720,-273,64717,46061,4854
466084000,410,854,-211,59175,49541,5725
466103000,511,897,-168,54473,48458,21862
466122000,504,831,-154,49557,41786,34519
466141000,419,728,-216,43587,41358,27435
466160000,407,679,-207,35160,42625,11236
466179000,536,769,-147,28671,40030,-503
466198000,533,801,-157,22610,34687,8916
466217000,439,696,-236,11374,36870,20458
466236000,502,695,-240,2625,34167,24870
466255000,628,727,-201,-3343,24305,29419
466274000,655,746,-249,-6763,21404,18977
466293000,632,688,-378,-12152,18320,6244
466312000,623,783,-332,-16427,17572,-10977
466331000,644,781,-370,-18488,21801,-20015
466350000,656,836,-320,-20091,16656,-11511
466369000,594,881,-387,-19435,18946,-1786
466388000,610,833,-366,-19358,21465,3404
466407000,613,767,-351,-18229,23328,-931
466426000,644,773,-314,-20427,19206,5236
466445000,639,684,-322,-25236,11908,30549
466464000,612,487,-426,-37755,4274,48992
466483000,629,198,-530,-59862,-3435,57450
466502000,597,-32,-593,-89832,-2595,43435
466521000,551,-22,-634,-111679,13801,-48259
466540000,995,602,-203,-95801,6427,-234503
466559000,1120,1341,164,-57175,-35877,-452625
466578000,-63,1300,-15,-39374,-62000,-346900
466597000,-664,1536,125,-89129,-57297,-59740
466616000,80,2916,1014,4458,-59603,131740
466635000,334,2308,541,21328,-62122,235847
466654000,297,1067,-143,33648,2625,214732
466673001,487,180,-669,38931,-2595,52427
466692000,722,424,-330,45328,-8641,-90427
466711000,739,826,-337,42748,-15694,-132961
466730000,440,856,-278,34534,-37007,-89633
466749002,80,783,-254,23343,-33862,-32931
466768000,272,1287,23,32229,-41068,34213
466787000,312,1604,3,48809,-38519,83908
466806000,416,1016,-219,43648,-23938,72030
466825000,494,835,-248,58198,-18091,-29312
466844000,622,958,-165,66015,-22488,-116290
466863001,171,856,-271,64290,-19725,-138778
466882000,-159,676,-304,42396,-8595,-39679
466901000,202,1370,14,50977,-10198,54625
466920000,342,1588,-16,68702,-15816,116381
466939000,328,993,-251,68854,-13236,119786
466958000,297,655,-396,69557,-10732,62045
466977000,349,710,-390,71206,-7114,11007
466996000,361,721,-404,65343,-3129,-4030
467015000,400,728,-374,59450,-5893,-1954
467034000,357,777,-419,53923,-5862,7679
467053000,352,796,-443,50702,-2809,15908
467072000,337,777,-466,48442,2030,21282
467091000,432,794,-468,46183,1969,30351
467110000,395,796,-514,44259,3969,31938
467129000,431,731,-533,40778,4458,35725
467148000,520,770,-522,40961,2259,35221
467167001,512,706,-565,38152,-15,37923
467186000,515,715,-594,35541,-2351,38030
467205000,550,631,-610,33099,-3709,34290
467224000,569,589,-643,30427,-4992,22351
467243000,560,610,-691,27770,-6106,22152
467262000,565,569,-740,22366,-7709,36427
467281000,580,518,-756,14717,-10732,55374
467300000,612,441,-794,7770,-13740,61557
467319000,635,482,-799,3206,-14748,49251
467338000,600,499,-782,442,-16580,31541
467357000,586,522,-800,-6503,-19923,31160
467376000,558,527,-789,-15862,-25465,51221
467395000,522,506,-782,-27694,-28610,85511
467414000,519,373,-799,-44687,-29114,123862
467433000,531,272,-788,-64793,-27801,150213
467452000,542,158,-855,-88595,-19893,155618
467471000,591,81,-669,-111557,-16793,141603
467490000,484,-2,-765,-137053,2702,106870
467509000,601,-105,-673,-164519,24732,9007
467528000,703,135,-435,-163633,33282,-152778
467547000,1020,545,-268,-162213,32656,-353542
467566000,1125,684,78,-151694,-34534,-500274
467585000,-147,1412,270,-159022,-77755,-280152
467604000,-1460,1713,200,-166916,-52885,26870
467623000,-382,1791,1038,-133847,-11312,325007
467642000,801,1994,905,-63068,8320,387145
467661000,611,546,400,-56854,20778,280854
467680000,438,-195,-1005,-53022,46030,81526
467699001,1010,67,-771,-84824,40625,-75664
467718000,1203,628,-104,-105603,28946,-168259
467737000,632,671,227,-119480,-33694,-237496
467756000,-280,793,300,-105450,-9816,-106763
467775000,119,1750,786,-68396,-9053,24000
467794000,408,2098,663,-16931,-6961,134854
467813000,587,1083,96,14244,14290,138931
467832000,634,792,51,37526,13648,31007
467851000,662,913,47,39679,16137,15114
467870000,592,933,-12,39679,13725,28549
467889000,646,845,5,42977,14778,32793
467908000,719,820,14,44748,11984,24946
467927000,724,887,-47,47145,8625,18595
467946001,722,833,-144,43618,9236,20931
467965000,752,772,-141,39053,8931,15984
467984000,784,743,-202,35496,5099,10351
468003000,788,750,-244,28427,2015,6152
468022000,795,747,-280,20992,-1099,4625
468041000,762,704,-306,11465,-3664,2000
468060000,740,753,-277,2854,-4671,-1526
468079000,752,825,-227,-2916,-6152,11847
468098000,736,835,-231,-7908,-7984,29832
468117000,731,793,-203,-10381,-9664,41374
468136000,703,749,-168,-13389,-11862,39267
468155000,704,736,-135,-17007,-15007,37236
468174000,697,780,-129,-19389,-19160,39557
468193000,681,771,-181,-21175,-20778,46320
468212000,709,728,-133,-23648,-23633,44320
468231000,725,756,-22,-17358,-27938,13236
468250000,731,749,-37,-10748,-30809,-15938
468269000,643,828,-85,-5496,-32977,-24824
468288000,615,874,-108,-1694,-34427,-8244
468307000,571,831,-164,1541,-32778,10122
468326000,655,773,-163,2030,-33145,17465
468345000,646,714,-243,30,-33557,16183
468364001,615,681,-328,-9496,-29725,13083
468383000,567,731,-327,-20183,-23022,21328
468402000,588,767,-250,-30045,-15755,45114
468421005,536,737,-251,-39893,-7435,70213
468440000,586,636,-210,-52687,-610,90305
468459000,604,557,-148,-58870,3419,95297
468478000,601,433,-28,-70946,3374,86152
468497000,654,354,-124,-92305,11770,59129
468516000,730,533,92,-104396,18549,32732
468535000,841,734,329,-96351,22229,4122
468554000,995,916,301,-72977,15282,-33297
468573000,1002,889,215,-45480,2870,-66458
468592000,749,287,-14,-30992,7541,-129053
468611000,-268,-771,-221,-44702,23480,-94076
468630000,326,1395,642,-28412,-5022,-44274
468649000,613,2104,96,34091,3572,121511
468668000,1140,491,140,69603,15312,145099
468687000,856,159,-79,62183,6778,54244
468706000,803,719,-288,25175,14717,78290
468725001,1237,732,-140,5404,25603,50625
468744000,1461,606,1,4442,9862,-54656
468763000,1282,354,-2,-4335,-14366,-128732
468782000,42,-336,-291,-30167,4015,-113312
468801000,392,1130,284,-37603,3801,-31160
468820000,881,1707,282,2076,-7267,87877
468839001,1286,476,79,30137,-2961,56625
468858000,1085,558,34,43145,-19969,-42427
468877000,732,1149,-65,48732,-10793,-14702
468896000,748,869,-59,50534,-1206,30885
468915000,879,571,4,49633,-3725,23236
468934000,897,651,5,52320,-9480,-2076
468953000,861,812,-22,58137,-12809,-10824
468972000,812,707,-85,60351,-10839,-9526
468991000,812,679,-82,59282,-10213,-10534
469010000,792,677,-6,62702,-11465,-14595
469029000,744,633,4,67236,-12015,-23908
469048000,729,686,39,76442,-14213,-38305
469067000,667,678,-34,80213,-14213,-42519
469086000,676,675,-77,84824,-9587,-43557
469105000,655,622,-13,88778,-10610,-44671
469124000,554,599,55,93786,-9923,-49603
469143000,513,588,14,95694,-8519,-61557
469162000,525,604,-162,92045,244,-54946
469181000,571,627,-280,88442,11267,-40763
469200000,607,552,-165,85877,15007,-32778
469219000,570,558,-89,82396,9893,-36290
469238000,485,506,-109,75954,8198,-54748
469257000,536,510,-309,61709,12259,-58595
469276000,538,636,-390,56290,21877,-55236
469295000,604,699,-301,55038,25221,-39847
469314000,523,565,-230,47923,21511,-30305
469333000,452,507,-194,35221,13007,-35969
469352000,489,620,-341,17694,17923,-44305
469371000,588,604,-461,8549,23435,-26778
469390000,561,557,-471,1557,28580,-23007
469409000,520,520,-384,-11068,27847,-10519
469428000,520,407,-392,-34732,14274,11786
469447000,547,279,-635,-61725,15740,24793
469466000,639,216,-606,-84839,16244,36931
469485000,654,170,-601,-116442,10885,49679
469504000,635,-31,-809,-152992,13557,62229
469523000,556,-223,-917,-198732,34122,21801
469542000,654,195,-685,-221114,63633,-84488
469561000,1191,584,-155,-217740,67801,-264564
469580000,1773,745,131,-214763,18610,-500274
469599000,-481,774,242,-189755,-31511,-445984
469618000,-291,2051,1212,-206549,-69083,-96702
469637000,-456,3999,2211,-29251,-59648,136748
469656000,98,2620,1645,9847,36167,253694
469675000,248,1138,115,86610,61954,105770
469694000,523,116,-170,90488,29557,31053
469713000,560,-238,-1032,18534,37541,64274
469732000,798,-60,-1140,-48427,21526,18396
469751000,1243,300,-456,-56580,16183,-124931
469770000,1131,661,92,-59236,-26442,-302809
469789000,-288,1186,202,-51297,-20076,-257145
469808000,-641,1385,631,-53312,-3099,-47587
469827000,-75,2511,1380,-7847,0,118320
469846000,224,2163,895,54213,16687,188458
469865000,286,1254,418,75312,27664,155877
469884000,356,644,59,92534,33786,32564
469903000,462,549,-78,80167,23572,-19435
469922001,477,664,-93,66717,13923,-9206
469941000,354,784,-173,54106,10320,7923
469960000,447,784,-129,45709,9969,11068
469979002,435,651,-134,39847,15404,-12580
469998000,439,864,-39,33541,13022,-23465
470017000,395,1139,0,32366,11908,-1847
470036000,308,1065,-42,31572,18885,19404
470055000,298,1020,-17,32137,27389,20366
470074000,400,988,38,35053,30732,19282
470093000,385,1051,35,39938,31847,15190
470112000,286,988,-1,39755,40870,19603
470131000,324,944,27,38106,42961,28396
470150000,389,921,50,38503,44183,34030
470169000,442,828,19,34335,39709,40641
470188000,460,795,-49,31786,30748,41709
470207000,406,819,-130,28641,31221,37984
470226000,481,807,-115,23297,28870,27511
470245000,572,791,-130,21282,23648,14839
470264000,541,837,-181,19511,16900,11572
470283000,542,881,-215,17496,13175,16854
470302000,563,873,-223,17312,12442,14793
470321000,577,888,-216,18442,10488,6854
470340001,629,888,-197,17633,4381,4809
470359000,625,918,-201,20900,-2503,14198
470378000,625,927,-245,19129,-8412,33969
470397000,629,838,-310,19022,-11618,45984
470416000,598,735,-355,16702,-13893,44809
470435000,586,638,-375,11603,-18137,50488
470454000,599,521,-403,-809,-22396,62687
470473000,614,438,-437,-15083,-27694,74244
470492000,600,312,-533,-36076,-29267,81709
470511000,590,90,-621,-60732,-28564,87603
470530000,521,-135,-700,-98702,-14549,39893
470549000,591,178,-485,-110305,1572,-102045
470568000,1174,427,-105,-103786,-5832,-356076
470587000,720,986,360,-76259,-69419,-500274
470606000,-705,1453,451,-83908,-112763,-250854
470625000,-1000,3705,1467,-18473,-80015,64030
470644003,-129,3098,1162,54335,-5923,225786
470663000,65,1532,430,73770,21587,181816
470682000,245,343,-152,102671,28290,36198
470701000,604,-202,-364,62702,5251,16931
470720000,539,192,-695,30351,27786,-11541
470739000,724,257,-521,7984,671,-43297
470758001,835,200,-329,-17038,-16000,-100824
470777000,397,416,-473,-35740,-20595,-127511
470796000,-140,735,-166,-51679,-16152,-66580
470815000,69,1436,397,-50595,-7832,4473
470834000,226,2268,737,-10030,-2931,42229
470853000,274,1959,622,34335,8900,51221
470872000,313,1226,190,54320,14610,13389
470891000,315,916,-83,58381,12366,-13648
470910000,354,760,-205,54305,11465,-6091
470929000,391,670,-307,47328,5893,13206
470948000,469,850,-226,44519,-793,21053
470967000,427,923,-200,44320,-2473,16442
470986000,369,948,-203,47404,-687,5648
471005000,371,1093,-155,51358,-3923,7954
471024000,323,1201,-225,55160,-4687,33007
471043000,344,1160,-284,60702,-2778,52809
471062001,436,1046,-313,69404,-671,47221
471081000,444,953,-350,74625,580,32183
471100000,495,1022,-377,81297,-442,25251
471119001,467,998,-388,86442,-2366,37053
471138000,477,947,-411,89877,-5145,52564
471157000,493,907,-477,93190,-8748,66717
471176000,519,865,-505,95587,-10198,71022
471195000,562,759,-525,98549,-12564,59648
471214000,606,723,-509,97648,-17618,45679
471233000,559,655,-577,95328,-19847,38412
471252000,541,604,-580,89435,-21053,30061
471271000,555,632,-561,87587,-21572,25893
471290000,493,643,-574,84000,-22870,27969
471309000,491,647,-566,78885,-22992,33603
471328000,476,556,-580,72625,-20977,34000
471347000,466,514,-603,65389,-19343,33603
471366000,432,482,-614,58152,-16687,31236
471385000,392,393,-636,45541,-13389,32427
471404000,400,274,-652,30381,-10854,38778
471423000,396,116,-736,9358,-6732,55847
471442000,392,-44,-791,-16290,-916,78656
471461000,397,-229,-917,-48549,6381,94732
471480000,693,-270,-871,-83923,17832,38244
471499000,1092,30,-696,-83114,13038,-117129
471518000,1261,305,-461,-73908,-17877,-319877
471537000,402,879,-463,-60381,-40091,-356305
471556000,-1177,1245,-567,-81114,-23938,-109984
471575000,-532,2401,221,-57725,10396,131832
471594000,500,1707,105,-14091,17328,275954
471613000,632,586,-496,-21328,13801,259526
471632000,699,-293,-1087,-19801,18396,125877
471651000,1160,-448,-1005,-30748,12992,-125374
471670000,1278,130,-633,-36885,-15984,-267694
471689000,386,755,-503,-45755,-48229,-246076
471708000,-831,1059,-664,-48229,-15984,-83603
471727000,-22,1945,117,-32045,-1175,55190
471746000,436,2002,21,13847,9862,128503
471765000,437,1138,-443,38305,2519,84610
471784005,513,427,-721,48870,9190,3633
471803000,526,534,-679,43068,6351,-21190
471822000,518,661,-622,36351,-320,-5954
471841000,545,590,-707,31099,-259,-3480
471860000,579,444,-641,27221,-2549,-26793
471879000,443,658,-635,24030,488,-38687
471898000,409,881,-585,23603,1511,-14503
471917000,454,912,-556,28488,2229,4213
471936000,424,855,-606,33526,4076,9175
471955000,546,789,-612,36809,4122,9389
471974000,552,814,-625,43572,2656,-1404
471993000,518,736,-720,46091,3038,1770
472012000,551,705,-744,45679,4213,5389
472031000,559,679,-740,50137,5312,6916
472050000,555,638,-759,48351,5160,10534
472069000,521,678,-776,50122,5786,16290
472088000,558,635,-767,48396,3465,27206
472107000,552,638,-826,49160,3206,32549
472126000,586,577,-807,49847,2213,35374
472145000,606,555,-806,49664,519,32778
472164000,578,503,-854,48961,61,30106
472183000,573,482,-876,47694,763,29480
472202000,556,442,-877,44091,305,33282
472221000,545,473,-865,39786,91,41633
472240000,553,467,-824,36183,-1893,56366
472259000,561,384,-804,31068,-5709,67099
472278000,549,354,-834,26091,-7557,66625
472297000,550,310,-826,20290,-9038,62106
472316000,539,230,-810,12335,-10778,59801
472335000,503,165,-818,-30,-12320,67221
472354000,516,7,-861,-19251,-14030,92763
472373000,542,-133,-898,-43984,-16244,111664
472392000,524,-148,-964,-66366,-14244,128809
472411000,493,-252,-998,-96442,-8778,145175
472430000,493,-393,-929,-129038,-3236,147572
472449000,554,-504,-893,-166427,8213,126916
472468000,744,-261,-714,-192793,26717,22152
472487000,1057,626,-183,-166824,24748,-195419
472506000,1064,761,-3,-131587,-1816,-451709
472525000,-339,811,-347,-114290,-8946,-416748
472544000,-926,2117,365,-97877,-19541,-57389
472563000,-149,2689,768,-30427,-18351,228961
472582000,452,1204,-125,-17068,20641,322809
472601000,418,5,-1164,1251,10656,206870
472620000,825,-646,-1348,-2809,27618,-88244
472639000,1037,-321,-1052,-46335,26732,-204198
472658000,782,588,-331,-65435,-24748,-261297
472677000,-339,1487,-511,-51251,5832,-133557
472696000,106,1397,-56,-24076,12366,41312
472715000,617,1361,110,-10824,4045,109480
472734000,614,859,-699,5068,5954,87419
472753000,805,476,-873,8106,8549,442
472772000,959,358,-745,473,946,-82213
472791000,703,624,-552,-7022,-10992,-112687
472810000,212,806,-510,-5374,-5389,-97480
472829000,168,1169,-338,5801,14015,-31709
472848000,443,1530,-149,25954,8442,31786
472867000,553,1100,-363,47832,2839,68274
472886000,510,679,-622,51694,1312,54091
472905000,568,636,-704,52412,6030,27114
472924001,618,630,-670,47572,2366,23358
472943000,602,620,-650,43251,1328,11297
472962000,627,567,-647,40564,2534,-8381
472981000,570,604,-633,39267,763,-24412
473000000,388,681,-663,37328,9206,-21450
473019000,533,689,-602,35526,9770,1374
473038000,628,790,-569,39297,3541,10549
473057000,592,760,-637,46396,-656,10931
473076000,570,649,-712,46702,-1068,5435
473095000,562,608,-764,46458,-229,-2396
473114000,571,659,-782,47068,-809,-4106
473133000,600,689,-786,48229,-3038,1328
473152000,605,610,-832,48702,-5206,8641
473171000,554,520,-845,45022,-5236,7603
473190000,535,463,-843,41175,-3145,6290
473209000,528,475,-818,36778,-2778,7221
473228000,505,488,-806,32824,-2015,12931
473247000,520,510,-784,29465,-2564,20748
473266000,525,434,-782,25435,-3282,25435
473285000,524,420,-817,21709,-2305,27190
473304000,504,356,-850,16045,-1099,31282
473323000,503,300,-872,7007,229,33404
473342000,506,203,-871,-2946,-549,41190
473361000,497,132,-945,-21114,-2045,57893
473380000,549,90,-951,-40442,-4229,84442
473399000,542,39,-997,-62854,-1847,112641
473418000,496,28,-946,-84061,1007,137679
473437000,556,-23,-904,-108793,6137,146229
473456000,608,-101,-847,-134442,12335,134274
473475000,543,-123,-774,-157129,24702,90595
473494000,484,-208,-785,-185480,43343,48152
473513000,685,-40,-616,-209312,63480,-42458
473532000,1030,547,-52,-207938,61083,-163801
473551000,1444,724,372,-198488,12793,-333358
473570000,-160,410,-25,-189282,-19343,-360503
473589000,-1097,98,-207,-219099,18259,-110167
473608000,260,2754,1161,-165786,-33145,80259
473627000,222,2396,126,-91129,-12946,278183
473646000,872,233,-338,-41419,13755,172229
473665000,981,-243,-822,-53480,41618,-108809
473684000,746,1238,-78,-72396,15816,-118885
473703000,537,1215,-26,-71603,-10687,-61465
473722000,343,864,-192,-45358,-488,-40580
473741000,522,797,52,-31709,5969,-32702
473760000,472,1552,22,5664,3221,-11022
473779000,547,1049,-272,21374,8564,38412
473798000,688,792,-336,11557,15786,9755
473817000,789,830,-168,8259,9679,-17786
473836000,659,757,-176,7129,-427,-45435
473855000,402,876,-159,10152,-106,-56152
473874000,408,994,-93,21145,10259,-27572
473893000,558,1367,-9,43694,9068,7618
473912000,566,1226,-57,69129,10641,37526
473931000,555,983,-85,82961,14946,37297
473950000,521,978,-109,92732,17786,39679
473969000,558,881,-106,98870,17755,42000
473988000,565,711,-106,100137,15847,31496
474007000,582,690,-177,100106,15007,8793
474026000,546,729,-255,99786,18442,-977
474045000,611,689,-327,93465,21099,7755
474064002,550,678,-366,87541,24427,17358
474083000,614,595,-314,81190,24351,21572
474102000,694,596,-328,75541,19267,14488
474121000,620,658,-340,75374,15206,488
474140000,659,498,-385,64488,12152,-5374
474159000,597,520,-444,58320,12992,-13374
474178000,560,549,-500,50320,15389,-12656
474197000,587,696,-427,47572,16870,-8045
474216000,619,688,-440,48198,18015,-5618
474235000,610,638,-481,43725,15435,-580
474254000,636,619,-550,40396,15389,-5374
474273000,713,660,-686,36870,12748,-1206
474292000,694,655,-731,35877,11725,6916
474311000,660,682,-724,32412,7770,32183
474330000,706,680,-778,26503,4412,67282
474349000,763,552,-939,21038,3877,91801
474368000,930,508,-822,17526,-2549,78290
474387000,883,616,-875,21984,-3419,56152
474406000,927,667,-769,24305,-10900,35251
474425000,908,664,-680,29221,-15694,14488
474444000,849,637,-667,34351,-23297,-4610
474463000,731,636,-714,40488,-24167,-12641
474482001,646,613,-708,42534,-25343,1343
474501000,529,668,-667,42961,-26870,35801
474520000,559,649,-584,42000,-26351,72961
474539002,565,476,-519,42229,-30167,79480
474558000,301,-233,-746,21786,-22000,61145
474577000,396,-1084,-1297,-31908,1282,5129
474596000,1470,-403,-1155,-63465,11358,-179312
474615000,1876,248,-390,-39175,-48961,-448641
474634000,282,523,-365,-37282,-91068,-363526
474653000,-1858,842,-728,-65541,-11587,-89129
474672000,-276,3402,593,9251,-13068,105755
474691000,366,2072,26,49847,28366,163496
474710000,484,459,-427,77938,2106,81587
474729000,445,-983,-1212,61801,1480,51618
474748000,600,-458,-1291,7022,20396,-24671
474767000,692,287,-704,-12748,9618,-23908
474786000,937,487,-515,-27099,-4564,-30488
474805000,934,704,-599,-19709,-19679,-79145
474824000,249,584,-695,-11022,-9679,-90564
474843000,-212,683,-587,-4534,21251,-41297
474862000,363,1258,-424,-6458,20396,46091
474881000,947,955,-952,931,17770,84396
474900000,1167,359,-721,15129,-12396,7908
474919000,833,218,-893,9496,-15083,-89862
474938000,273,498,-942,4381,-11145,-90625
474957000,236,815,-677,3450,4732,-27755
474976000,457,1148,-592,13267,7740,29007
474995000,634,848,-590,23114,549,39587
475014000,576,639,-636,33404,-2106,11511
475033000,516,697,-699,37282,-4946,6702
475052000,496,665,-696,38396,-5297,21465
475071000,526,598,-698,39664,-3587,25541
475090000,526,522,-699,39496,-2702,16488
475109000,513,569,-701,41465,366,1587
475128000,495,586,-700,43343,3374,-4687
475147000,505,590,-690,44412,5862,-3190
475166000,437,596,-694,48549,10305,-2992
475185000,428,648,-634,52625,14656,-5389
475204001,392,624,-644,55801,19190,396
475223000,441,663,-670,58595,23633,8122
475242000,473,559,-692,62641,29221,16381
475261000,442,597,-649,70778,32198,15893
475280000,393,616,-626,74824,36351,25206
475299000,406,604,-637,78000,40015,37755
475318000,519,512,-573,80824,38122,50793
475337000,490,372,-650,82824,32946,64396
475356000,479,119,-794,79786,33816,86229
475375000,575,-85,-800,69496,29328,111297
475394000,731,-184,-810,59740,27145,127022
475413000,757,-238,-935,43740,21053,110183
475432000,765,-294,-998,28198,21847,84396
475451000,940,-599,-1012,11404,23633,10122
475470000,1192,-542,-940,-1480,12839,-121328
475489000,1244,-287,-921,-7832,-9648,-216717
475508000,1166,-36,-863,-19679,-44610,-240946
475527000,543,128,-1027,-25511,-53603,-183038
475546000,-256,-47,-1104,-55893,-30335,-48366
475565000,161,154,-641,-80549,-8732,80732
475584000,793,300,-681,-66488,-2793,98656
475603000,1108,625,-913,-56473,-1618,16183
475622000,1235,675,-812,-21938,-10778,-98885
475641000,1049,330,-831,-15190,-29328,-202961
475660000,-126,182,-1010,-21801,-21038,-156030
475679005,-224,475,-736,-53312,11496,-259
475698000,516,1210,-401,-23847,19251,106732
475717000,878,883,-810,-12198,12839,107770
475736000,886,433,-715,8931,4503,35267
475755000,750,424,-799,15694,-2549,-22442
475774000,665,550,-796,15374,-9053,-20519
475793000,608,329,-822,14625,-12564,8809
475812000,506,68,-856,3511,-11587,14366
475831000,527,330,-786,-824,-9770,21572
475850000,804,513,-742,1389,-9206,26045
475869000,923,461,-730,9694,-17053,3343
475888000,577,440,-867,14305,-19893,-32366
475907000,62,198,-1004,5832,-2076,-41236
475926000,429,-85,-762,-16030,13496,11007
475945000,651,582,-667,-12351,10000,36091
475964000,789,696,-785,-4015,1770,49053
475983000,846,341,-760,-259,-6015,20213
476002000,751,528,-771,7450,-14015,-13770
476021000,607,564,-844,12167,-15358,-2595
476040000,566,197,-859,9603,-14595,16061
476059000,612,257,-827,7664,-14366,9114
476078000,599,399,-888,8274,-12748,19343
476097000,667,380,-890,10458,-13282,31603
476116000,673,315,-910,12763,-14061,32000
476135000,660,341,-944,15709,-14549,32152
476154000,681,289,-946,18381,-14839,38335
476173000,688,271,-958,19282,-16854,43312
476192000,701,235,-967,19053,-18763,50167
476211000,655,147,-995,15618,-18702,55129
476230000,610,33,-1031,8091,-16015,67633
476249000,601,-84,-1048,-5236,-13587,85541
476268000,638,-166,-1059,-20442,-9618,98656
476287000,674,-223,-1038,-34748,-8122,90183
476306000,635,-289,-1055,-51984,-4717,79343
476325000,646,-281,-1025,-73251,-1343,76061
476344003,608,-250,-984,-93557,1175,76061
476363000,569,-205,-906,-116442,5480,78366
476382000,519,-189,-846,-138488,11725,82992
476401000,508,-233,-759,-162763,20396,76458
476420000,461,-352,-732,-188015,34183,41297
476439000,629,0,-560,-198000,51145,-62885
476458000,992,526,-241,-174656,52488,-240305
476477000,1347,322,40,-168412,-8900,-480305
476496000,-249,659,-262,-158488,-31312,-336076
476515000,-613,1530,257,-168488,-24534,-32290
476534000,-141,2781,852,-84900,-31572,208290
476553000,552,1468,-239,-62488,18961,284519
476572000,724,779,-199,-12534,-13938,87725
476591000,635,-179,-947,18381,18106,-101862
476610000,826,221,-942,-23450,2442,-137816
476629000,617,618,-573,-34290,-9160,-158732
476648000,292,951,-593,-43648,-7297,-97816
476667000,181,612,-522,-42854,6137,-22625
476686000,438,1031,-269,-35938,16000,10015
476705000,597,1250,-315,-16641,9633,38213
476724000,732,907,-388,244,6671,11832
476743000,718,653,-519,3984,-229,-40732
476762000,563,761,-556,4625,-3725,-65557
476781000,482,763,-610,-244,-4030,-40641
476800000,455,797,-579,-2137,-977,-13511
476819001,538,896,-499,396,1114,3099
476838000,564,925,-469,6961,-396,12351
476857000,528,880,-506,12549,-244,12015
476876000,562,806,-526,14305,-519,11450
476895000,532,781,-566,15343,-1770,8351
476914000,512,706,-597,11709,381,7267
476933000,590,664,-532,8549,-1847,5664
476952000,541,695,-557,5496,-3206,-534
476971000,469,703,-551,4595,-702,-5221
476990000,526,653,-498,-320,-1557,-6763
477009000,450,684,-503,-2671,-580,-1007
477028000,383,722,-503,-4732,2717,6305
477047000,459,686,-478,-7740,5404,16839
477066000,469,631,-484,-10717,6412,18885
477085000,451,641,-482,-13633,8916,16412
477104000,459,578,-503,-19801,10534,16366
477123000,451,514,-515,-28091,11175,15954
477142000,449,539,-477,-35877,13083,14854
477161000,455,496,-470,-45740,14610,10381
477180000,495,555,-462,-53007,15633,-1007
477199000,478,560,-463,-59618,15709,-7877
477218000,439,627,-451,-67465,16961,-5847
477237000,487,712,-441,-74503,17236,16198
477256000,479,806,-388,-75374,16106,36503
477275000,496,895,-346,-75114,21938,73251
477294000,695,843,-259,-70916,23526,89969
477313000,865,861,-217,-60977,19267,67358
477332000,784,919,-260,-48412,14519,40122
477351000,677,1002,-263,-40076,14488,50259
477370000,802,1008,-251,-30809,11419,64717
477389000,893,1029,-252,-15832,5007,57007
477408000,922,1063,-334,-106,3557,44366
477427000,989,890,-423,7572,-4229,35709
477446000,921,800,-531,7450,-9908,42931
