Timestamp,Data
2025-01-16T11:17:54.884783,W-4:4,-8:4,10:0,18:0,17:0,20:0,17:0,17:0,-8:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-9:4,-19:4,-23:4,5:0,-16:4,3:4,15:0,16:0,-9:4,-15:4,-46:4,-23:4,-22:4,-2:4,12:0,20:0,-12:4,-19:4,-53:4,-25:4,-26:4,-6:4,13:0,18:0,-8:4,-45:4,-31:4,-34:4,-20:4,1:4,16:0,18:0,-9:4,-15:4,-19:4,-22:4,-18:4,6:0,20:0,22:0,-8:4,-12:4,-14:4,-15:4,-5:4,11:0,21:0,21:0,-4:4,-8:4,10:0,18:0,17:0,20:0,17:0,17:0,-8:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-9:4,-19:4,-23:4,5:0,-16:4,3:4,15:0,16:0,-9:4,-15:4,-46:4,-23:4,-22:4,-2:4,12:0,20:0,-12:4,-19:4,-53:4,-25:4,-26:4,-6:4,13:0,18:0,-8:4,-45:4,-31:4,-34:4,-20:4,1:4,16:0,18:0,-9:4,-15:4,-19:4,-22:4,-18:4,6:0,20:0,22:0,-8:4,-12:4,-14:4,-15:4,-5:4,11:0,21:0,21:0,
2025-01-16T11:17:55.063552,-3:4,-8:4,11:0,18:0,18:0,21:0,19:0,16:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,16:0,-8:4,-18:4,-22:4,5:0,-16:4,3:0,15:0,16:0,-9:4,-15:4,-45:4,-23:4,-21:4,-2:4,13:0,21:0,-11:4,-19:4,-52:4,-25:4,-25:4,-1:4,14:0,17:0,-7:4,-45:4,-30:4,-33:4,-20:4,1:4,16:0,19:0,-9:4,-15:4,-19:4,-22:4,-18:4,6:0,20:0,22:0,-8:4,-12:4,-13:4,-16:4,-4:4,11:0,23:0,21:0,-3:4,-8:4,11:0,18:0,18:0,21:0,19:0,16:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,16:0,-8:4,-18:4,-22:4,5:0,-16:4,3:0,15:0,16:0,-9:4,-15:4,-45:4,-23:4,-21:4,-2:4,13:0,21:0,-11:4,-19:4,-52:4,-25:4,-25:4,-1:4,14:0,17:0,-7:4,-45:4,-30:4,-33:4,-20:4,1:4,16:0,19:0,-9:4,-15:4,-19:4,-22:4,-18:4,6:0,20:0,22:0,-8:4,-12:4,-13:4,-16:4,-4:4,11:0,23:0,21:0,
2025-01-16T11:17:55.137764,-4:4,-8:4,10:0,18:0,18:0,19:0,18:0,16:0,-8:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-8:4,-19:4,-23:4,6:0,-16:4,3:4,15:0,16:0,-9:4,-16:4,-46:4,-23:4,-22:4,-2:4,12:0,20:0,-12:4,-19:4,-53:4,-25:4,-26:4,-2:4,13:0,17:0,-8:4,-45:4,-31:4,-34:4,-20:4,1:4,16:0,19:0,-10:4,-16:4,-20:4,-23:4,-18:4,6:0,19:0,22:0,-8:4,-12:4,-13:4,-15:4,-5:4,11:0,21:0,21:0,-4:4,-8:4,10:0,18:0,18:0,19:0,18:0,16:0,-8:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-8:4,-19:4,-23:4,6:0,-16:4,3:4,15:0,16:0,-9:4,-16:4,-46:4,-23:4,-22:4,-2:4,12:0,20:0,-12:4,-19:4,-53:4,-25:4,-26:4,-2:4,13:0,17:0,-8:4,-45:4,-31:4,-34:4,-20:4,1:4,16:0,19:0,-10:4,-16:4,-20:4,-23:4,-18:4,6:0,19:0,22:0,-8:4,-12:4,-13:4,-15:4,-5:4,11:0,21:0,21:0,
2025-01-16T11:17:55.197433,-3:4,-8:4,11:0,18:0,18:0,20:0,19:0,16:0,-7:4,-10:4,-9:4,15:0,16:0,12:0,15:0,15:0,-8:4,-18:4,-22:4,5:0,-16:4,3:4,15:0,16:0,-9:4,-15:4,-45:4,-23:4,-22:4,-2:4,13:0,20:0,-12:4,-19:4,-53:4,-24:4,-26:4,-1:4,14:0,18:0,-7:4,-45:4,-31:4,-34:4,-20:4,1:4,17:0,19:0,-9:4,-15:4,-19:4,-22:4,-18:4,6:0,20:0,23:0,-7:4,-12:4,-13:4,-15:4,-5:4,11:0,22:0,21:0,-3:4,-8:4,11:0,18:0,18:0,20:0,19:0,16:0,-7:4,-10:4,-9:4,15:0,16:0,12:0,15:0,15:0,-8:4,-18:4,-22:4,5:0,-16:4,3:4,15:0,16:0,-9:4,-15:4,-45:4,-23:4,-22:4,-2:4,13:0,20:0,-12:4,-19:4,-53:4,-24:4,-26:4,-1:4,14:0,18:0,-7:4,-45:4,-31:4,-34:4,-20:4,1:4,17:0,19:0,-9:4,-15:4,-19:4,-22:4,-18:4,6:0,20:0,23:0,-7:4,-12:4,-13:4,-15:4,-5:4,11:0,22:0,21:0,
2025-01-16T11:17:55.289933,-4:4,-9:4,10:0,18:0,18:0,20:0,19:0,15:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,16:0,-8:4,-18:4,-23:4,6:0,-16:4,3:4,15:0,16:0,-10:4,-16:4,-46:4,-23:4,-22:4,-3:4,12:0,20:0,-12:4,-19:4,-53:4,-25:4,-26:4,-1:4,14:0,18:0,-7:4,-45:4,-30:4,-34:4,-20:4,1:4,16:0,18:0,-10:4,-15:4,-19:4,-23:4,-18:4,6:0,20:0,21:0,-8:4,-13:4,-13:4,-15:4,-5:4,11:0,22:0,21:0,-4:4,-9:4,10:0,18:0,18:0,20:0,19:0,15:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,16:0,-8:4,-18:4,-23:4,6:0,-16:4,3:4,15:0,16:0,-10:4,-16:4,-46:4,-23:4,-22:4,-3:4,12:0,20:0,-12:4,-19:4,-53:4,-25:4,-26:4,-1:4,14:0,18:0,-7:4,-45:4,-30:4,-34:4,-20:4,1:4,16:0,18:0,-10:4,-15:4,-19:4,-23:4,-18:4,6:0,20:0,21:0,-8:4,-13:4,-13:4,-15:4,-5:4,11:0,22:0,21:0,
2025-01-16T11:17:55.383215,-3:4,-8:4,10:0,18:0,18:0,20:0,19:0,16:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-8:4,-18:4,-22:4,5:0,-16:4,3:0,15:0,17:0,-9:4,-15:4,-46:4,-23:4,-21:4,0:4,13:0,21:0,-12:4,-19:4,-53:4,-24:4,-25:4,-1:4,14:0,18:0,-7:4,-45:4,-30:4,-33:4,-19:4,1:4,17:0,19:0,-9:4,-15:4,-19:4,-23:4,-18:4,6:0,21:0,23:0,-8:4,-13:4,-13:4,-15:4,-4:4,11:0,22:0,21:0,-3:4,-8:4,10:0,18:0,18:0,20:0,19:0,16:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-8:4,-18:4,-22:4,5:0,-16:4,3:0,15:0,17:0,-9:4,-15:4,-46:4,-23:4,-21:4,0:4,13:0,21:0,-12:4,-19:4,-53:4,-24:4,-25:4,-1:4,14:0,18:0,-7:4,-45:4,-30:4,-33:4,-19:4,1:4,17:0,19:0,-9:4,-15:4,-19:4,-23:4,-18:4,6:0,21:0,23:0,-8:4,-13:4,-13:4,-15:4,-4:4,11:0,22:0,21:0,
2025-01-16T11:17:55.482902,-4:4,-8:4,10:0,18:0,17:0,19:0,19:0,16:0,-7:4,-11:4,-9:4,16:0,16:0,12:0,15:0,14:0,-8:4,-18:4,-23:4,6:0,-16:4,3:4,15:0,16:0,-9:4,-16:4,-46:4,-24:4,-22:4,-2:4,12:0,20:0,-11:4,-19:4,-53:4,-25:4,-26:4,-1:4,13:0,17:0,-8:4,-45:4,-30:4,-34:4,-20:4,1:4,16:0,18:0,-9:4,-16:4,-20:4,-23:4,-19:4,6:0,20:0,23:0,-8:4,-13:4,-13:4,-15:4,-5:4,11:0,22:0,21:0,-4:4,-8:4,10:0,18:0,17:0,19:0,19:0,16:0,-7:4,-11:4,-9:4,16:0,16:0,12:0,15:0,14:0,-8:4,-18:4,-23:4,6:0,-16:4,3:4,15:0,16:0,-9:4,-16:4,-46:4,-24:4,-22:4,-2:4,12:0,20:0,-11:4,-19:4,-53:4,-25:4,-26:4,-1:4,13:0,17:0,-8:4,-45:4,-30:4,-34:4,-20:4,1:4,16:0,18:0,-9:4,-16:4,-20:4,-23:4,-19:4,6:0,20:0,23:0,-8:4,-13:4,-13:4,-15:4,-5:4,11:0,22:0,21:0,
2025-01-16T11:17:55.644945,-3:4,-8:4,10:0,19:0,19:0,21:0,19:0,18:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,16:0,-8:4,-18:4,-22:4,5:0,-16:4,3:4,15:0,16:0,-9:4,-15:4,-45:4,-23:4,-21:4,0:4,13:0,21:0,-11:4,-19:4,-53:4,-24:4,-25:4,-1:4,14:0,18:0,-7:4,-45:4,-31:4,-33:4,-19:4,1:4,16:0,18:0,-9:4,-15:4,-19:4,-22:4,-18:4,7:0,20:0,23:0,-8:4,-12:4,-13:4,-15:4,-4:4,11:0,22:0,22:0,-3:4,-8:4,10:0,19:0,19:0,21:0,19:0,18:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,16:0,-8:4,-18:4,-22:4,5:0,-16:4,3:4,15:0,16:0,-9:4,-15:4,-45:4,-23:4,-21:4,0:4,13:0,21:0,-11:4,-19:4,-53:4,-24:4,-25:4,-1:4,14:0,18:0,-7:4,-45:4,-31:4,-33:4,-19:4,1:4,16:0,18:0,-9:4,-15:4,-19:4,-22:4,-18:4,7:0,20:0,23:0,-8:4,-12:4,-13:4,-15:4,-4:4,11:0,22:0,22:0,
2025-01-16T11:17:55.766299,-4:4,-8:4,10:0,18:0,17:0,21:0,19:0,17:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-8:4,-19:4,-22:4,5:0,-16:4,3:0,15:0,16:0,-10:4,-16:4,-46:4,-23:4,-22:4,-2:4,12:0,20:0,-12:4,-19:4,-53:4,-24:4,-26:4,-1:4,13:0,17:0,-8:4,-45:4,-31:4,-34:4,-20:4,1:4,16:0,19:0,-10:4,-15:4,-20:4,-23:4,-18:4,6:0,20:0,22:0,-8:4,-12:4,-13:4,-15:4,-5:4,11:0,21:0,21:0,-4:4,-8:4,10:0,18:0,17:0,21:0,19:0,17:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-8:4,-19:4,-22:4,5:0,-16:4,3:0,15:0,16:0,-10:4,-16:4,-46:4,-23:4,-22:4,-2:4,12:0,20:0,-12:4,-19:4,-53:4,-24:4,-26:4,-1:4,13:0,17:0,-8:4,-45:4,-31:4,-34:4,-20:4,1:4,16:0,19:0,-10:4,-15:4,-20:4,-23:4,-18:4,6:0,20:0,22:0,-8:4,-12:4,-13:4,-15:4,-5:4,11:0,21:0,21:0,
2025-01-16T11:17:55.846173,-3:4,-8:4,10:0,18:0,18:0,19:0,19:0,16:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-8:4,-18:4,-22:4,6:0,-16:4,3:0,15:0,16:0,-9:4,-15:4,-45:4,-23:4,-21:4,0:4,12:0,21:0,-11:4,-19:4,-53:4,-24:4,-25:4,-3:4,14:0,18:0,-7:4,-45:4,-30:4,-33:4,-20:4,1:4,17:0,18:0,-9:4,-15:4,-19:4,-22:4,-18:4,6:0,20:0,23:0,-7:4,-12:4,-13:4,-15:4,-4:4,12:0,22:0,21:0,-3:4,-8:4,10:0,18:0,18:0,19:0,19:0,16:0,-7:4,-10:4,-9:4,16:0,16:0,12:0,15:0,15:0,-8:4,-18:4,-22:4,6:0,-16:4,3:0,15:0,16:0,-9:4,-15:4,-45:4,-23:4,-21:4,0:4,12:0,21:0,-11:4,-19:4,-53:4,-24:4,-25:4,-3:4,14:0,18:0,-7:4,-45:4,-30:4,-33:4,-20:4,1:4,17:0,18:0,-9:4,-15:4,-19:4,-22:4,-18:4,6:0,20:0,23:0,-7:4,-12:4,-13:4,-15:4,-4:4,12:0,22:0,21:0,
