Timestamp,Data
2025-01-07T14:53:18.696510,,7:0,6:0,7:0,10:0,12:0,11:0,8:4,1:4,0:4,5:0,6:0,6:0,10:0,13:0,9:4,2:4,4:0,6:0,4:0,8:0,10:0,11:0,11:0,0:4,2:4,6:0,6:0,4:4,10:0,11:0,10:4,3:0,4:0,5:0,5:0,9:0,10:0,14:0,10:0,3:4,5:0,7:0,8:0,8:0,12:0,15:0,12:0,4:0,5:0,10:0,11:0,10:0,12:0,15:0,12:0,
2025-01-07T14:53:19.265461,0:4,1:4,3:4,7:0,11:0,15:0,11:0,9:0,2:4,1:4,5:0,6:0,10:0,10:0,10:0,8:4,1:4,-3:4,2:4,4:0,7:0,10:0,12:0,8:4,1:4,0:4,5:0,5:0,8:0,11:0,11:0,11:0,-3:4,-2:4,5:0,4:4,4:4,10:0,11:0,8:4,0:4,0:4,3:4,5:0,9:0,10:0,13:0,9:4,1:4,1:4,6:0,6:0,9:0,10:0,15:0,12:0,1:4,3:0,10:0,9:0,10:0,12:0,15:0,12:0,
2025-01-07T14:53:19.365001,0:4,0:4,3:4,6:0,10:0,13:0,11:0,10:0,2:4,0:4,4:0,6:0,10:0,11:0,10:0,6:4,0:4,-3:4,2:4,3:4,6:0,10:0,11:0,6:4,0:4,0:4,4:0,4:4,7:0,10:0,9:0,11:0,-4:4,-2:4,4:0,3:4,3:4,9:0,10:0,9:4,0:4,0:4,2:4,4:0,8:0,10:0,12:0,9:4,0:4,1:4,6:0,5:0,8:0,11:0,14:0,11:0,1:4,3:4,9:0,9:0,9:0,12:0,13:0,10:0,
2025-01-07T14:53:19.463562,1:4,1:4,3:4,7:0,10:0,14:0,12:0,9:0,2:4,1:4,4:0,6:0,10:0,12:0,12:0,7:4,1:4,-3:4,3:4,4:4,7:0,11:0,11:0,7:4,1:4,1:4,5:0,4:0,7:0,10:0,10:0,11:0,0:4,-2:4,5:0,4:0,4:4,9:0,11:0,8:4,0:4,0:4,4:4,5:0,9:0,10:0,13:0,8:4,1:4,1:4,6:0,6:0,9:0,11:0,15:0,12:0,1:4,4:0,10:0,9:0,10:0,12:0,14:0,12:0,
2025-01-07T14:53:19.563790,0:4,0:4,3:4,6:0,10:0,13:0,11:0,9:0,2:4,0:4,4:0,5:0,10:0,10:0,11:0,4:4,0:4,-3:4,2:4,3:4,6:0,10:0,11:0,8:4,0:4,0:4,4:0,4:4,7:0,10:0,9:0,11:0,-4:4,-2:4,4:0,4:4,4:4,10:0,10:0,9:4,0:4,0:4,3:4,5:0,8:0,9:0,11:0,8:4,0:4,1:4,5:0,6:0,8:0,10:0,14:0,11:0,1:4,3:4,10:0,8:0,9:0,12:0,14:0,11:0,
2025-01-07T14:53:19.661696,1:4,1:4,3:4,7:0,10:0,15:0,11:0,9:0,2:4,1:4,5:0,5:0,10:0,11:0,10:0,6:4,1:4,-2:4,2:4,4:0,6:0,11:0,11:0,7:4,1:4,1:4,4:0,4:0,7:0,11:0,10:0,11:0,0:4,-2:4,5:0,4:0,4:4,9:0,11:0,9:4,0:4,0:4,3:4,5:0,10:0,11:0,13:0,9:4,1:4,1:4,6:0,6:0,8:0,12:0,15:0,11:0,1:4,3:4,10:0,9:0,10:0,12:0,14:0,10:0,
2025-01-07T14:53:19.762914,0:4,0:4,2:4,6:0,10:0,13:0,11:0,8:0,2:4,0:4,4:0,6:0,9:0,10:0,9:0,6:4,0:4,-3:4,2:4,3:4,6:0,10:0,10:0,7:4,0:4,0:4,4:0,4:4,7:0,10:0,10:0,12:0,-4:4,-2:4,5:0,4:4,3:4,9:0,11:0,7:4,0:4,0:4,3:4,4:0,8:0,10:0,11:0,9:4,0:4,0:4,5:0,6:0,8:0,10:0,15:0,11:0,1:4,3:4,10:0,9:0,10:0,13:0,13:0,9:0,
2025-01-07T14:53:19.862181,1:4,1:4,4:4,7:0,10:0,14:0,12:0,10:0,2:4,1:4,5:0,6:0,10:0,11:0,10:0,6:4,1:4,-2:4,2:4,4:0,7:0,10:0,13:0,8:4,1:4,1:4,4:0,4:0,8:0,11:0,11:0,13:0,-3:4,-1:4,5:0,4:4,4:4,10:0,11:0,9:4,0:4,0:4,4:4,5:0,9:0,11:0,12:0,10:0,1:4,2:4,6:0,6:0,9:0,11:0,15:0,13:0,1:4,3:4,10:0,9:0,10:0,13:0,15:0,10:0,
2025-01-07T14:53:19.960784,0:4,0:4,2:4,7:0,10:0,12:0,11:0,9:0,2:4,0:4,4:0,6:0,9:0,10:0,10:0,5:4,0:4,-3:4,2:4,3:4,6:0,10:0,11:0,7:4,0:4,0:4,4:0,4:4,7:0,11:0,9:0,11:0,-3:4,-2:4,4:0,3:4,4:4,9:0,10:0,8:4,0:4,0:4,2:4,4:4,8:0,10:0,12:0,9:4,0:4,1:4,5:0,6:0,7:0,10:0,13:0,11:0,1:4,3:4,10:0,9:0,10:0,11:0,13:0,10:0,
2025-01-07T14:53:20.061928,0:4,1:4,3:4,7:0,10:0,15:0,13:0,10:0,2:4,1:4,4:0,6:0,10:0,11:0,10:0,7:4,1:4,-2:4,2:4,4:4,6:0,11:0,12:0,8:4,0:4,1:4,5:0,5:0,7:0,10:0,10:0,11:0,-3:4,-2:4,5:0,4:0,4:4,10:0,11:0,10:0,0:4,0:4,4:4,4:0,10:0,10:0,14:0,10:0,1:4,2:4,6:0,6:0,8:0,12:0,15:0,12:0,1:4,3:0,10:0,9:0,10:0,13:0,14:0,11:0,
2025-01-07T14:53:20.160250,0:4,1:4,2:4,6:0,10:0,14:0,11:0,8:0,2:4,0:4,4:0,6:0,10:0,10:0,10:0,6:4,0:4,-3:4,2:4,3:4,6:0,10:0,11:0,7:4,0:4,0:4,4:0,4:4,7:0,10:0,10:0,10:0,-4:4,-2:4,4:0,4:4,4:4,9:0,10:0,9:4,0:4,0:4,3:4,4:0,9:0,10:0,12:0,7:4,0:4,1:4,6:0,6:0,7:0,11:0,13:0,11:0,1:4,3:4,10:0,9:0,10:0,12:0,14:0,10:0,
2025-01-07T14:53:20.259798,0:4,1:4,3:4,6:0,11:0,15:0,12:0,9:0,2:4,1:4,4:0,6:0,10:0,11:0,11:0,8:4,1:4,-3:4,2:4,4:0,6:0,10:0,11:0,7:4,1:4,1:4,5:0,4:0,8:0,11:0,10:0,12:0,-3:4,-2:4,5:0,4:0,5:0,10:0,10:0,10:0,3:4,0:4,3:4,5:0,9:0,10:0,13:0,9:4,1:4,2:4,6:0,6:0,8:0,11:0,16:0,13:0,1:4,3:4,10:0,8:0,10:0,12:0,14:0,10:0,
2025-01-07T14:53:20.359415,0:4,0:4,2:4,6:0,11:0,12:0,11:0,7:4,2:4,0:4,4:0,5:0,10:0,10:0,9:0,7:4,0:4,-3:4,2:4,3:4,6:0,10:0,11:0,6:4,0:4,0:4,4:0,4:4,8:0,10:0,10:0,12:0,-3:4,-2:4,4:0,4:4,4:4,9:0,11:0,8:4,0:4,0:4,2:4,4:0,9:0,10:0,12:0,7:4,0:4,1:4,5:0,6:0,7:0,10:0,14:0,11:0,1:4,3:4,10:0,8:0,10:0,11:0,14:0,10:0,
2025-01-07T14:53:20.458522,0:4,1:4,3:4,6:0,10:0,15:0,12:0,9:0,2:4,1:4,4:0,5:0,10:0,11:0,11:0,7:4,1:4,-3:4,2:4,4:4,6:0,11:0,13:0,7:4,1:4,1:4,5:0,5:0,8:0,10:0,10:0,11:0,-1:4,-1:4,5:0,4:0,5:0,10:0,12:0,9:4,0:4,0:4,3:4,4:0,9:0,11:0,12:0,8:4,1:4,2:4,5:0,6:0,8:0,11:0,15:0,12:0,1:4,3:4,10:0,9:0,10:0,12:0,15:0,12:0,
2025-01-07T14:53:20.558964,0:4,0:4,2:4,6:0,10:0,13:0,11:0,10:0,1:4,0:4,4:0,6:0,9:0,10:0,11:0,6:4,0:4,-3:4,2:4,4:4,5:0,10:0,11:0,7:4,0:4,0:4,4:0,4:4,7:0,10:0,9:0,10:0,-4:4,-2:4,4:0,3:4,4:4,10:0,11:0,8:4,0:4,0:4,3:4,4:0,8:0,10:0,11:0,8:4,0:4,1:4,5:0,5:0,8:0,10:0,14:0,11:0,1:4,3:4,9:0,8:0,10:0,12:0,13:0,10:0,
2025-01-07T14:53:20.656636,1:4,1:4,3:4,7:0,11:0,14:0,11:0,10:0,2:4,1:4,5:0,6:0,10:0,12:0,10:0,7:4,1:4,-2:4,2:4,3:4,6:0,11:0,11:0,8:4,1:4,1:4,4:0,4:0,7:0,11:0,10:0,11:0,-1:4,-2:4,5:0,5:0,5:0,10:0,11:0,10:0,0:4,0:4,3:4,5:0,9:0,10:0,12:0,8:4,1:4,1:4,5:0,6:0,8:0,11:0,15:0,11:0,1:4,3:0,10:0,9:0,10:0,12:0,16:0,11:0,
2025-01-07T14:53:20.758448,0:4,0:4,2:4,6:0,10:0,14:0,11:0,8:0,2:4,0:4,4:0,6:0,9:0,11:0,11:0,6:4,0:4,-3:4,2:4,3:4,6:0,11:0,11:0,6:4,0:4,0:4,5:0,4:4,8:0,11:0,9:0,12:0,-4:4,-2:4,4:0,3:4,4:4,9:0,10:0,8:4,0:4,0:4,3:4,4:0,8:0,10:0,11:0,8:4,0:4,1:4,6:0,6:0,8:0,10:0,14:0,11:0,1:4,3:4,10:0,8:0,9:0,12:0,14:0,10:0,
2025-01-07T14:53:20.857378,0:4,0:4,3:4,7:0,11:0,15:0,11:0,10:0,2:4,1:4,4:0,6:0,10:0,12:0,10:0,7:4,1:4,-2:4,2:4,3:4,7:0,11:0,11:0,9:4,0:4,1:4,5:0,4:0,8:0,11:0,10:0,11:0,-3:4,-2:4,5:0,4:4,5:0,10:0,10:0,10:0,0:4,0:4,3:4,4:0,9:0,10:0,13:0,9:4,1:4,2:4,6:0,6:0,9:0,11:0,14:0,12:0,1:4,3:0,10:0,9:0,10:0,12:0,15:0,11:0,
2025-01-07T14:53:20.957763,0:4,0:4,2:4,6:0,10:0,13:0,10:0,8:0,2:4,0:4,4:0,6:0,10:0,10:0,9:0,6:4,0:4,-3:4,2:4,3:4,6:0,11:0,10:0,7:4,0:4,0:4,4:0,4:0,7:0,10:0,10:0,11:0,-4:4,-2:4,4:0,4:4,4:4,9:0,10:0,7:4,0:4,-1:4,2:4,4:0,9:0,10:0,11:0,10:0,0:4,1:4,5:0,6:0,8:0,10:0,14:0,12:0,1:4,3:4,9:0,9:0,10:0,12:0,14:0,11:0,
2025-01-07T14:53:21.056940,1:4,1:4,3:4,6:0,10:0,15:0,13:0,8:0,2:4,1:4,4:0,6:0,9:0,12:0,10:0,7:4,1:4,-2:4,2:4,4:4,6:0,11:0,11:0,6:4,0:4,1:4,5:0,4:0,8:0,11:0,11:0,12:0,-1:4,-2:4,5:0,5:0,5:0,10:0,11:0,9:4,0:4,0:4,3:4,5:0,9:0,11:0,13:0,8:4,1:4,1:4,5:0,6:0,8:0,10:0,14:0,12:0,1:4,4:0,10:0,9:0,10:0,12:0,15:0,11:0,
2025-01-07T14:53:21.156173,0:4,0:4,2:4,6:0,10:0,14:0,11:0,9:0,2:4,0:4,4:0,6:0,9:0,11:0,10:0,7:4,1:4,-3:4,2:4,3:4,7:0,10:0,11:0,7:4,0:4,1:4,4:0,4:4,7:0,11:0,9:0,11:0,-4:4,-3:4,4:0,3:4,4:4,10:0,11:0,8:4,0:4,0:4,3:4,4:0,8:0,10:0,12:0,8:4,0:4,1:4,5:0,6:0,8:0,10:0,15:0,11:0,1:4,3:4,10:0,8:0,9:0,11:0,13:0,11:0,
2025-01-07T14:53:21.255233,0:4,1:4,3:4,7:0,11:0,15:0,11:0,8:0,2:4,1:4,5:0,6:0,10:0,11:0,11:0,8:4,1:4,-3:4,2:4,4:4,6:0,11:0,11:0,8:4,1:4,1:4,5:0,5:0,8:0,11:0,10:0,12:0,-3:4,-2:4,5:0,4:4,5:0,9:0,11:0,9:4,0:4,0:4,3:4,5:0,9:0,10:0,12:0,8:4,1:4,1:4,6:0,6:0,8:0,11:0,14:0,11:0,1:4,4:0,10:0,10:0,10:0,13:0,14:0,11:0,
2025-01-07T14:53:21.354498,0:4,1:4,3:4,7:0,9:0,15:0,12:0,7:4,1:4,0:4,4:0,5:0,10:0,11:0,9:0,8:4,1:4,-3:4,2:4,3:4,6:0,10:0,11:0,7:4,0:4,0:4,4:0,4:0,7:0,10:0,10:0,11:0,-4:4,-2:4,4:0,3:4,4:4,9:0,10:0,9:4,0:4,0:4,3:4,4:0,8:0,10:0,11:0,8:4,0:4,1:4,5:0,6:0,8:0,11:0,14:0,11:0,1:4,3:4,9:0,9:0,10:0,12:0,14:0,10:0,
2025-01-07T14:53:21.452866,1:4,0:4,3:4,7:0,11:0,13:0,11:0,8:0,2:4,1:4,4:0,6:0,10:0,11:0,10:0,7:4,1:4,-3:4,2:4,3:4,7:0,11:0,11:0,7:4,1:4,1:4,5:0,4:0,8:0,10:0,10:0,12:0,-3:4,-2:4,5:0,4:4,5:0,10:0,11:0,9:4,0:4,0:4,3:4,4:0,9:0,10:0,13:0,9:4,1:4,1:4,6:0,6:0,8:0,11:0,14:0,12:0,1:4,3:0,10:0,9:0,10:0,13:0,15:0,11:0,
2025-01-07T14:53:21.554102,0:4,0:4,2:4,6:0,10:0,15:0,11:0,8:0,2:4,0:4,4:0,5:0,10:0,10:0,9:0,6:4,0:4,-3:4,2:4,3:4,6:0,10:0,11:0,6:4,0:4,0:4,4:0,4:4,7:0,10:0,10:0,11:0,-4:4,-2:4,4:0,4:4,4:4,9:0,10:0,9:4,0:4,0:4,3:4,4:4,8:0,9:0,12:0,8:4,0:4,1:4,6:0,6:0,8:0,11:0,14:0,11:0,1:4,3:4,10:0,9:0,9:0,12:0,13:0,10:0,
2025-01-07T14:53:21.652220,0:4,1:4,3:4,6:0,11:0,15:0,12:0,9:0,3:4,1:4,4:0,6:0,10:0,11:0,10:0,6:4,1:4,-3:4,2:4,4:4,6:0,11:0,11:0,7:4,1:4,1:4,5:0,4:0,8:0,11:0,10:0,11:0,-1:4,-2:4,5:0,4:4,4:4,10:0,11:0,8:4,0:4,0:4,3:4,5:0,9:0,10:0,13:0,8:4,1:4,1:4,6:0,6:0,8:0,11:0,15:0,11:0,1:4,3:4,11:0,9:0,10:0,13:0,14:0,10:0,
2025-01-07T14:53:21.752744,0:4,0:4,2:4,6:0,10:0,13:0,10:0,8:0,2:4,0:4,4:0,6:0,9:0,10:0,10:0,6:4,0:4,-3:4,2:4,4:4,6:0,9:0,11:0,6:4,0:4,0:4,4:0,4:4,7:0,10:0,10:0,10:0,-3:4,-3:4,5:0,3:4,4:4,9:0,11:0,8:4,0:4,0:4,3:4,4:0,9:0,10:0,12:0,8:4,1:4,1:4,6:0,6:0,8:0,11:0,13:0,11:0,1:4,3:4,10:0,8:0,10:0,11:0,13:0,11:0,
2025-01-07T14:53:21.852391,1:4,1:4,3:4,7:0,11:0,13:0,11:0,9:0,2:4,1:4,4:0,6:0,10:0,11:0,11:0,7:4,1:4,-2:4,2:4,4:0,7:0,10:0,11:0,6:4,1:4,1:4,5:0,4:0,7:0,11:0,10:0,12:0,-3:4,-2:4,5:0,3:4,5:0,10:0,11:0,9:4,0:4,0:4,3:4,5:0,8:0,11:0,13:0,9:4,1:4,2:4,6:0,6:0,9:0,11:0,14:0,13:0,1:4,4:0,10:0,9:0,10:0,12:0,15:0,10:0,
2025-01-07T14:53:21.951296,0:4,1:4,2:4,6:0,10:0,13:0,11:0,8:0,2:4,0:4,4:0,6:0,9:0,10:0,10:0,6:4,0:4,-3:4,2:4,3:4,6:0,10:0,11:0,7:4,0:4,0:4,4:0,3:4,7:0,10:0,9:0,11:0,-3:4,-2:4,4:0,4:4,4:4,9:0,11:0,9:4,0:4,0:4,3:4,4:0,8:0,10:0,12:0,7:4,0:4,1:4,5:0,6:0,8:0,11:0,14:0,11:0,1:4,3:4,10:0,9:0,10:0,13:0,14:0,10:0,
2025-01-07T14:53:22.050783,0:4,1:4,3:4,7:0,11:0,15:0,10:0,10:0,2:4,1:4,4:0,6:0,10:0,11:0,10:0,8:4,1:4,-2:4,2:4,4:0,7:0,11:0,11:0,7:4,1:4,1:4,5:0,4:0,7:0,11:0,11:0,11:0,0:4,-2:4,5:0,4:0,5:0,9:0,10:0,8:4,0:4,0:4,3:4,5:0,9:0,10:0,13:0,9:4,1:4,1:4,6:0,6:0,8:0,12:0,15:0,11:0,1:4,3:4,10:0,9:0,10:0,13:0,14:0,11:0,
2025-01-07T14:53:22.151343,0:4,0:4,2:4,6:0,10:0,15:0,11:0,8:0,2:4,0:4,5:0,5:0,9:0,11:0,9:0,5:4,1:4,-3:4,2:4,3:4,6:0,10:0,12:0,8:4,1:4,0:4,4:0,4:4,7:0,10:0,9:0,11:0,-4:4,-2:4,4:0,3:4,4:4,9:0,11:0,9:4,0:4,0:4,3:4,4:0,8:0,10:0,12:0,8:4,0:4,1:4,6:0,6:0,8:0,11:0,14:0,12:0,1:4,3:4,9:0,9:0,10:0,13:0,14:0,10:0,
2025-01-07T14:53:22.249887,0:4,1:4,3:4,7:0,11:0,15:0,10:0,8:0,2:4,1:4,4:0,6:0,10:0,11:0,11:0,6:4,1:4,-2:4,2:4,4:0,7:0,11:0,12:0,8:4,1:4,1:4,5:0,4:4,7:0,11:0,10:0,11:0,-3:4,-2:4,5:0,4:0,4:4,9:0,11:0,10:0,0:4,0:4,3:4,4:0,9:0,11:0,13:0,9:4,1:4,1:4,6:0,6:0,8:0,11:0,15:0,12:0,1:4,3:4,10:0,9:0,10:0,13:0,14:0,11:0,
2025-01-07T14:53:22.349503,0:4,1:4,3:4,6:0,10:0,13:0,12:0,10:0,2:4,1:4,4:0,5:0,9:0,10:0,10:0,5:4,0:4,-3:4,2:4,3:4,6:0,11:0,11:0,6:4,0:4,1:4,4:0,4:0,7:0,11:0,10:0,10:0,-4:4,-2:4,4:0,4:4,4:4,9:0,10:0,8:4,0:4,-1:4,3:4,4:0,8:0,10:0,11:0,8:4,0:4,1:4,5:0,6:0,7:0,10:0,13:0,12:0,1:4,3:4,10:0,9:0,9:0,12:0,14:0,11:0,
2025-01-07T14:53:22.448105,0:4,1:4,3:4,7:0,10:0,15:0,11:0,8:0,2:4,1:4,4:0,6:0,10:0,11:0,10:0,8:4,1:4,-3:4,2:4,4:4,7:0,10:0,12:0,8:4,1:4,1:4,4:0,4:0,8:0,11:0,10:0,11:0,-3:4,-2:4,5:0,4:0,5:0,10:0,11:0,10:0,0:4,0:4,3:4,5:0,9:0,11:0,12:0,7:4,1:4,1:4,5:0,6:0,8:0,11:0,15:0,11:0,1:4,3:0,10:0,9:0,10:0,13:0,13:0,11:0,
2025-01-07T14:53:22.548886,0:4,1:4,2:4,6:0,10:0,13:0,10:0,9:0,2:4,0:4,4:0,6:0,9:0,10:0,9:0,5:4,1:4,-3:4,2:4,3:4,6:0,10:0,11:0,6:4,1:4,1:4,5:0,4:0,7:0,10:0,9:0,10:0,-4:4,-2:4,5:0,4:4,4:4,10:0,10:0,9:4,0:4,-1:4,3:4,5:0,9:0,9:0,11:0,8:4,0:4,1:4,6:0,5:0,7:0,10:0,15:0,12:0,1:4,3:4,10:0,8:0,9:0,12:0,13:0,9:0,
2025-01-07T14:53:22.647882,0:4,1:4,3:4,7:0,12:0,15:0,11:0,8:0,2:4,1:4,4:0,6:0,10:0,11:0,10:0,7:4,1:4,-3:4,2:4,4:0,7:0,10:0,12:0,7:4,1:4,1:4,5:0,4:0,8:0,11:0,9:0,11:0,-3:4,-2:4,5:0,3:4,5:0,10:0,11:0,8:4,0:4,0:4,3:4,5:0,9:0,11:0,12:0,9:4,1:4,1:4,6:0,6:0,8:0,11:0,14:0,13:0,1:4,4:0,10:0,9:0,10:0,13:0,14:0,13:0,
2025-01-07T14:53:22.747695,0:4,1:4,2:4,6:0,10:0,14:0,11:0,9:0,2:4,0:4,4:0,6:0,9:0,10:0,10:0,6:4,0:4,-3:4,1:4,3:4,6:0,10:0,11:0,6:4,0:4,0:4,4:0,4:4,7:0,10:0,10:0,11:0,-4:4,-2:4,4:0,4:4,4:4,9:0,10:0,8:4,0:4,0:4,3:4,4:0,9:0,10:0,13:0,8:4,0:4,1:4,6:0,6:0,8:0,11:0,14:0,11:0,1:4,3:4,9:0,9:0,10:0,12:0,14:0,11:0,
2025-01-07T14:53:22.846570,1:4,1:4,3:4,6:0,10:0,15:0,11:0,9:0,3:4,1:4,5:0,6:0,10:0,11:0,10:0,7:4,1:4,-2:4,2:4,4:4,7:0,11:0,12:0,7:4,1:4,1:4,4:0,4:0,8:0,11:0,10:0,11:0,-1:4,-2:4,5:0,4:4,5:0,10:0,12:0,8:4,3:4,0:4,3:4,5:0,9:0,10:0,14:0,8:4,1:4,1:4,6:0,6:0,9:0,10:0,15:0,11:0,1:4,3:4,10:0,9:0,10:0,12:0,15:0,10:0,
2025-01-07T14:53:22.946606,0:4,0:4,2:4,7:0,10:0,13:0,10:0,9:0,2:4,0:4,4:0,6:0,10:0,11:0,10:0,6:4,0:4,-3:4,2:4,3:4,6:0,10:0,11:0,6:4,1:4,0:4,4:0,3:4,7:0,10:0,10:0,11:0,-4:4,-2:4,5:0,3:4,4:4,9:0,10:0,8:4,0:4,0:4,3:4,4:0,8:0,10:0,11:0,7:4,0:4,1:4,5:0,5:0,8:0,11:0,15:0,12:0,1:4,3:4,10:0,9:0,10:0,12:0,14:0,11:0,
