Timestamp,Data
2025-01-08T14:54:15.647223,:4,8:0,7:0,9:0,8:0,6:4,4:4,4:4,-2:4,1:4,6:0,7:0,5:4,6:4,7:4,5:4,-7:4,3:4,7:0,7:0,7:0,7:4,5:4,7:4,-12:4,0:4,7:0,6:0,4:4,6:4,5:4,5:4,-8:4,2:4,7:0,6:0,8:0,6:4,7:4,5:4,-8:4,4:4,7:0,7:0,7:0,7:0,9:0,10:0,-1:4,6:0,11:0,9:0,7:4,7:4,11:0,7:0,
2025-01-08T14:54:15.697879,2:4,6:0,4:4,7:0,6:4,9:0,5:4,6:0,1:4,8:0,7:0,7:0,7:0,5:4,5:4,4:4,-3:4,1:4,6:0,6:0,5:4,6:4,6:4,3:4,-8:4,2:4,7:0,6:4,8:0,6:4,4:4,7:4,-12:4,-1:4,7:0,6:4,4:4,4:4,5:4,4:4,-8:4,1:4,6:0,6:0,7:0,4:4,7:4,5:4,-8:4,3:4,6:0,7:0,6:4,6:4,9:0,8:0,-1:4,5:0,10:0,8:0,6:4,7:4,10:0,7:0,
2025-01-08T14:54:15.740249,2:4,6:0,5:4,7:0,7:0,9:0,6:4,6:0,2:4,8:0,8:0,7:0,8:0,6:4,5:4,5:4,-2:4,1:4,6:0,7:0,5:4,6:4,7:4,5:4,-7:4,3:4,8:0,6:0,8:0,6:4,4:4,8:0,-11:4,0:4,7:0,6:0,5:4,6:4,5:4,4:4,-7:4,2:4,7:0,6:0,8:0,5:4,7:4,5:4,-8:4,4:0,7:0,7:0,7:0,7:0,9:0,9:0,0:4,5:0,11:0,9:0,6:4,6:4,10:0,8:0,
2025-01-08T14:54:15.784488,2:4,6:0,5:4,6:0,6:4,7:0,7:4,6:4,1:4,8:0,7:0,7:0,7:0,5:4,5:4,4:4,-3:4,1:4,6:0,6:0,5:4,5:4,5:4,4:4,-8:4,2:4,7:0,6:4,8:0,6:4,4:4,6:4,-12:4,0:4,6:0,5:4,4:4,5:4,5:4,4:4,-8:4,2:4,6:0,6:0,7:0,6:4,7:4,5:4,-8:4,3:4,7:0,7:0,6:4,7:0,9:0,8:0,-1:4,5:0,10:0,8:0,6:4,8:0,10:0,7:0,
2025-01-08T14:54:15.813813,2:4,7:0,5:0,7:0,7:0,8:0,6:4,6:0,1:4,8:0,7:0,8:0,8:0,6:4,5:4,4:4,-2:4,1:4,6:0,7:0,5:4,6:4,6:4,4:4,-7:4,2:4,8:0,7:0,8:0,7:4,5:4,8:0,-12:4,0:4,8:0,6:4,4:4,5:4,6:4,5:4,-7:4,2:4,7:0,7:0,8:0,5:4,8:0,6:4,-8:4,4:0,8:0,7:0,7:0,7:0,9:0,9:0,-1:4,6:0,11:0,9:0,6:4,7:0,10:0,7:0,
2025-01-08T14:54:15.858122,2:4,6:0,5:0,7:0,7:0,8:0,6:4,5:4,1:4,8:0,7:0,7:0,7:0,6:4,4:4,3:4,-3:4,1:4,6:0,7:0,5:4,6:4,6:4,4:4,-8:4,2:4,7:0,6:4,7:0,6:4,5:4,7:4,-12:4,0:4,7:0,6:4,3:4,5:4,5:4,4:4,-8:4,2:4,6:0,6:0,8:0,5:4,8:0,5:4,-8:4,3:4,7:0,7:0,6:4,7:4,9:0,8:0,-1:4,5:0,10:0,8:0,6:4,7:4,10:0,8:0,
2025-01-08T14:54:15.906244,3:4,7:0,6:0,8:0,6:4,8:0,6:4,6:0,2:4,8:0,8:0,8:0,8:0,6:411:0,11:0,8:0,9:0,10:0,10:0,9:0,8:0,12:0,14:0,10:0,10:0,10:0,8:0,9:4,8:4,11:0,8:0,10:0,9:0,7:4,8:4,7:4,8:4,10:0,11:0,11:0,10:0,11:0,9:0,7:4,11:0,8:0,9:0,10:0,9:0,6:4,8:0,8:4,8:4,13:0,10:0,10:0,9:0,10:0,8:0,10:0,8:4,11:0,11:0,11:0,10:0,9:0,9:0,12:0,11:0,12:0,12:0,14:0,11:0,8:4,10:0,12:0,10:0,
2025-01-08T14:54:15.978435,10:0,11:0,7:0,9:0,8:0,11:0,9:0,8:0,12:0,13:0,10:0,10:0,9:0,7:4,7:4,7:4,11:0,7:0,8:0,8:0,7:4,7:4,8:4,6:4,9:0,10:0,9:0,8:0,10:0,9:0,7:4,9:0,7:0,7:0,11:0,9:0,5:4,7:4,7:4,8:4,12:0,9:0,9:0,9:0,10:0,7:4,9:0,8:4,11:0,10:0,9:0,10:0,9:0,8:0,12:0,10:0,11:0,11:0,14:0,10:0,8:4,9:0,11:0,10:0,
2025-01-08T14:54:16.038223,11:0,12:0,8:0,11:0,9:0,11:0,9:0,8:0,12:0,14:0,10:0,10:0,11:0,8:4,7:4,8:4,12:0,8:0,10:0,10:0,7:4,9:0,8:4,7:4,10:0,10:0,11:0,9:0,10:0,8:4,7:4,10:0,8:0,9:0,11:0,9:0,7:4,8:4,8:4,8:4,12:0,10:0,9:0,9:0,10:0,8:4,10:0,7:4,11:0,11:0,10:0,10:0,9:0,9:0,12:0,11:0,12:0,13:0,14:0,11:0,9:0,9:0,11:0,10:0,
2025-01-08T14:54:16.110167,11:0,11:0,7:4,9:0,8:0,10:0,9:0,8:0,11:0,12:0,10:0,9:0,9:0,7:4,8:4,6:4,10:0,7:0,9:0,8:0,7:4,8:4,8:4,7:4,9:0,10:0,10:0,8:4,10:0,9:0,6:4,10:0,7:0,8:0,10:0,8:0,6:4,7:4,8:4,7:4,11:0,9:0,8:0,10:0,9:0,7:4,9:0,7:4,10:0,10:0,9:0,9:0,9:0,9:0,11:0,10:0,11:0,12:0,13:0,10:0,7:4,9:0,11:0,9:0,
2025-01-08T14:54:16.191164,11:0,11:0,8:0,10:0,9:0,11:0,9:0,8:0,12:0,14:0,10:0,10:0,10:0,9:0,8:4,6:4,11:0,8:0,10:0,10:0,7:4,8:4,8:4,6:4,9:0,11:0,11:0,9:0,11:0,9:0,8:4,11:0,8:0,9:0,11:0,9:0,7:4,9:0,9:0,8:4,12:0,11:0,9:0,9:0,11:0,8:0,11:0,8:4,11:0,11:0,11:0,10:0,9:0,9:0,12:0,10:0,11:0,12:0,14:0,11:0,8:0,9:0,12:0,11:0,
2025-01-08T14:54:16.231992,10:0,11:0,7:0,9:0,8:0,9:0,9:0,7:0,11:0,13:0,10:0,9:0,10:0,7:4,7:4,6:4,10:0,6:0,9:0,8:0,7:4,8:4,8:4,5:4,10:0,10:0,11:0,8:0,10:0,8:0,7:4,10:0,7:0,7:0,10:0,8:0,6:4,7:4,8:4,7:4,11:0,9:0,9:0,9:0,10:0,7:4,9:0,7:4,10:0,10:0,9:0,9:0,8:0,9:0,11:0,10:0,11:0,11:0,13:0,10:0,8:0,8:0,11:0,10:0,
2025-01-08T14:54:16.322054,11:0,12:0,8:0,10:0,9:0,11:0,9:0,8:0,12:0,13:0,10:0,10:0,10:0,9:0,8:4,7:4,11:0,7:0,10:0,10:0,8:4,8:0,8:4,6:4,9:0,10:0,10:0,9:0,10:0,9:0,7:4,10:0,8:0,10:0,11:0,10:0,7:4,9:0,8:4,7:4,13:0,10:0,10:0,10:0,11:0,8:4,10:0,8:4,11:0,11:0,10:0,11:0,9:0,9:0,12:0,10:0,12:0,12:0,14:0,10:0,9:0,9:0,12:0,11:0,
