Timestamp,Data
2025-01-17T15:17:35.518975,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,606:10,663:5,X:X,701:5,X:X,X:X,556:5,587:5,601:5,590:5,602:5,673:5,X:X,532:5,523:5,571:5,590:5,556:5,544:5,531:5,X:X,470:5,444:5,459:5,520:5,519:5,488:5,476:5,
2025-01-17T15:17:36.509534,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,673:5,X:X,741:5,X:X,X:X,578:5,587:5,606:5,600:5,605:5,652:5,X:X,532:5,523:5,576:5,596:5,554:5,536:5,527:5,X:X,487:5,451:5,474:5,517:5,507:5,492:5,486:5,
2025-01-17T15:17:37.529828,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,729:10,749:10,X:X,X:X,X:X,X:X,X:X,X:X,732:10,746:10,X:X,X:X,X:X,X:X,X:X,X:X,717:10,700:10,707:10,X:X,X:X,X:X,X:X,X:X,708:10,706:10,731:10,X:X,X:X,X:X,588:10,655:10,630:5,543:5,605:5,616:5,X:X,X:X,593:10,568:5,531:5,513:5,529:5,552:5,567:5,518:5,548:10,500:5,488:5,457:5,457:5,479:5,523:5,430:5,
2025-01-17T15:17:38.549611,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,679:5,X:X,X:X,X:X,X:X,X:X,X:X,662:10,669:5,666:5,X:X,X:X,X:X,X:X,X:X,661:10,634:5,664:5,X:X,X:X,X:X,X:X,X:X,613:10,562:5,649:5,X:X,X:X,X:X,X:X,643:5,631:5,623:5,626:5,477:9,410:4,X:X,X:X,576:5,554:5,554:5,556:5,573:5,617:5,X:X,X:X,521:5,490:5,478:5,482:5,538:5,560:5,525:5,495:5,
2025-01-17T15:17:39.508482,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,799:5,X:X,X:X,X:X,X:X,X:X,X:X,770:10,770:5,X:X,X:X,X:X,X:X,X:X,X:X,738:10,734:5,X:X,X:X,X:X,X:X,X:X,X:X,725:5,722:5,797:5,X:X,X:X,X:X,X:X,X:X,640:5,646:5,617:5,651:5,538:5,X:X,X:X,X:X,577:5,565:5,576:5,585:5,412:5,322:4,299:4,305:5,
2025-01-17T15:17:40.529279,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,886:10,841:10,X:X,X:X,X:X,X:X,X:X,X:X,842:10,833:10,X:X,X:X,X:X,X:X,756:5,777:5,783:5,783:10,X:X,X:X,X:X,X:X,671:5,672:5,650:5,728:5,632:5,X:X,X:X,X:X,600:5,566:5,579:5,625:5,707:4,753:4,X:X,X:X,
2025-01-17T15:17:41.488855,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,741:10,716:10,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,1112:10,X:X,X:X,X:X,786:10,X:X,X:X,X:X,988:10,X:X,X:X,807:5,790:5,922:5,906:5,849:10,855:10,801:10,905:10,X:X,862:5,880:4,763:5,690:5,687:10,697:10,811:10,X:X,X:X,617:5,570:5,604:5,583:5,623:10,634:10,
2025-01-17T15:17:42.509144,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,808:5,776:5,777:5,X:X,X:X,X:X,X:X,X:X,769:5,730:5,738:5,742:5,X:X,X:X,X:X,404:4,521:5,516:5,546:5,671:5,X:X,
2025-01-17T15:17:43.526414,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,736:10,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,917:10,929:10,X:X,X:X,X:X,X:X,X:X,X:X,X:X,789:10,760:10,X:X,X:X,X:X,X:X,X:X,357:10,606:10,508:5,655:5,683:5,X:X,X:X,X:X,
2025-01-17T15:17:44.549126,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,863:10,X:X,X:X,X:X,X:X,X:X,735:4,645:5,667:5,664:10,892:10,X:X,
2025-01-17T15:17:45.508157,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,807:10,921:10,X:X,X:X,X:X,X:X,658:5,648:5,620:5,601:4,672:10,
2025-01-17T15:17:46.468340,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,817:10,590:10,X:X,X:X,X:X,X:X,933:10,876:5,890:5,541:10,X:X,X:X,X:X,X:X,692:5,664:5,695:5,X:X,
2025-01-17T15:17:47.427976,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,X:X,771:10,736:10,766:10,900:5,X:X,X:X,X:X,690:10,596:10,630:4,627:4,645:4,996:4,525:10,381:10,424:10,452:10,496:5,481:5,416:4,392:10,
